east,north,elev_m,serial,name,type,disposition,acres,status
332434.73,4661795.26,1752.1,ID102267967,PEP #24,L,Closed,,CLOSED
332062.96,4661786.31,1813.0,ID103324589,PEP #25,L,Closed,,CLOSED
332072.91,4662204.93,1820.2,ID103458262,PEP #26,L,Closed,,CLOSED
332432.82,4662273.04,1759.3,ID103279336,PEP #27,L,Closed,,CLOSED
332432.82,4662273.04,1759.3,ID102268360,PEP #28,L,Closed,,CLOSED
332072.91,4662204.93,1820.2,ID103015684,PEP #29,L,Closed,,CLOSED
332072.91,4662204.93,1820.2,ID103111680,PEP #30,L,Closed,,CLOSED
332432.82,4662273.04,1759.3,ID102919076,PEP #31,L,Closed,,CLOSED
332516.53,4662627.69,1751.9,ID103113279,PEP #32,L,Closed,,CLOSED
332082.07,4662590.23,1829.7,ID103406157,PEP #33,L,Closed,,CLOSED
229918.08,4729553.55,1192.8,ID103284437,CANADIAN FALLS,L,Closed,,CLOSED
229918.08,4729553.55,1192.8,ID103450945,CHINA RIDGE,L,Closed,,CLOSED
229918.08,4729553.55,1192.8,ID103343919,LITTLE FALLS,L,Closed,,CLOSED
229918.08,4729553.55,1192.8,ID103275876,OLD SHOSHONE,L,Closed,,CLOSED
285788.79,4725924.70,1270.5,ID103112778,GINNEY MAE #2,L,Closed,,CLOSED
287911.15,4691026.71,2020.9,ID103295037,QUARTZITE #1,L,Closed,,CLOSED
287877.77,4691448.98,2039.9,ID102265177,QUARTZITE #2,L,Closed,,CLOSED
287911.15,4691026.71,2020.9,ID103113447,QUARTZITE #3,L,Closed,,CLOSED
287877.77,4691448.98,2039.9,ID103118378,QUARTZITE #4,L,Closed,,CLOSED
288288.13,4691031.98,2003.1,ID103084186,QUARTZITE #5,L,Closed,,CLOSED
287877.77,4691448.98,2039.9,ID103368324,QUARTZITE #6,L,Closed,,CLOSED
288763.50,4691428.87,1883.2,ID101688347,QUARTZITE #7,L,Closed,,CLOSED
288260.46,4691452.95,1938.4,ID103278610,QUARTZITE #8,L,Closed,,CLOSED
287566.45,4690998.26,2061.4,ID103484305,QUARTZITE #9,L,Closed,,CLOSED
287531.21,4691467.26,2040.2,ID103362384,QUARTZITE #10,L,Closed,,CLOSED
287455.87,4690723.75,2127.4,ID103519462,QUARTZITE #11,L,Closed,,CLOSED
287107.85,4692349.31,2019.5,ID103518757,QUARTZITE #12,L,Closed,,CLOSED
287455.87,4690723.75,2127.4,ID103294987,QUARTZITE #13,L,Closed,,CLOSED
287159.69,4691098.42,2170.3,ID103221853,QUARTZITE #14,L,Closed,,CLOSED
287080.41,4690741.82,2160.7,ID103218439,QUARTZITE #15,L,Closed,,CLOSED
287159.69,4691098.42,2170.3,ID102920813,QUARTZITE #16,L,Closed,,CLOSED
288763.50,4691428.87,1883.2,ID103326962,QUARTZITE #17,L,Closed,,CLOSED
288280.18,4691832.48,1929.4,ID103307348,QUARTZITE #18,L,Closed,,CLOSED
288330.60,4692245.54,1853.8,ID102919873,QUARTZITE #29,L,Closed,,CLOSED
287966.25,4692627.80,1814.9,ID103349123,QUARTZITE #30,L,Closed,,CLOSED
287973.59,4692244.12,1879.2,ID103281746,QUARTZITE #31,L,Closed,,CLOSED
289465.04,4690657.50,1858.3,ID103486048,QUARTZITE #32,L,Closed,,CLOSED
287895.08,4691829.69,1943.2,ID103456168,QUARTZITE #33,L,Closed,,CLOSED
287973.59,4692244.12,1879.2,ID103015135,QUARTZITE #34,L,Closed,,CLOSED
287895.08,4691829.69,1943.2,ID103486266,QUARTZITE #35,L,Closed,,CLOSED
287895.08,4691829.69,1943.2,ID103410148,QUARTZITE #36,L,Closed,,CLOSED
287895.08,4691829.69,1943.2,ID102912919,QUARTZITE #37,L,Closed,,CLOSED
287482.19,4692296.81,1910.2,ID103462983,QUARZITE #38,L,Closed,,CLOSED
287537.07,4691850.55,1973.0,ID103380676,QUARZITE #39,L,Closed,,CLOSED
287107.33,4692304.87,2026.3,ID103222682,QUARZITE #40,L,Closed,,CLOSED
287174.89,4691842.66,2015.6,ID103288003,QUARZITE #41,L,Closed,,CLOSED
287107.33,4692304.87,2026.3,ID103490855,QUARZITE #42,L,Closed,,CLOSED
287183.01,4691458.94,2072.7,ID103406308,QUARZITE #43,L,Closed,,CLOSED
287174.89,4691842.66,2015.6,ID103443690,QUARZITE #44,L,Closed,,CLOSED
287183.01,4691458.94,2072.7,ID103484467,QUARZITE #45,L,Closed,,CLOSED
287482.19,4692296.81,1910.2,ID103488059,QUARZITE #46,L,Closed,,CLOSED
296004.79,4691234.15,1940.4,ID103473182,QUARZITE #47,L,Closed,,CLOSED
296059.77,4691564.85,1963.6,ID103472999,QUARZITE #48,L,Closed,,CLOSED
296063.18,4691964.86,1970.5,ID103481724,QUARZITE #49,L,Closed,,CLOSED
296063.18,4691964.86,1970.5,ID103323157,QUARZITE #51,L,Closed,,CLOSED
296063.14,4691963.75,1970.2,ID103476594,QUARZITE #53,L,Closed,,CLOSED
287129.28,4692674.33,1917.9,ID103290860,QUARZITE #55,L,Closed,,CLOSED
287129.28,4692674.33,1917.9,ID103375084,QUARZITE #57,L,Closed,,CLOSED
243923.47,4689899.79,1734.0,ID103019810,AC #62,L,Closed,,CLOSED
244281.46,4689917.85,1734.7,ID103240921,AC #63,L,Closed,,CLOSED
244277.71,4689453.18,1775.8,ID103524200,AC #64,L,Closed,,CLOSED
244277.71,4689453.18,1775.8,ID103401024,AC #65,L,Closed,,CLOSED
244277.71,4689453.18,1775.8,ID103111005,AC #66,L,Closed,,CLOSED
243956.07,4689527.20,1784.3,ID103467026,AC #78,L,Closed,,CLOSED
244277.71,4689453.18,1775.8,ID103276482,AC #79,L,Closed,,CLOSED
246449.08,4681367.14,1726.4,ID103083870,COTTONWOOD #1,L,Closed,,CLOSED
246448.23,4681000.23,1724.1,ID103016496,COTTONWOOD #2,L,Closed,,CLOSED
246448.23,4681000.23,1724.1,ID103468543,COTTONWOOD #3,L,Closed,,CLOSED
245937.93,4680986.42,1826.1,ID103451522,COTTONWOOD #4,L,Closed,,CLOSED
245552.13,4680988.15,1857.0,ID103401722,COTTONWOOD #5,L,Closed,,CLOSED
245846.30,4680691.73,1722.1,ID103329434,COTTONWOOD #6,L,Closed,,CLOSED
245318.93,4680549.60,1743.2,ID103373215,COTTONWOOD #7,L,Closed,,CLOSED
245064.02,4680697.83,1826.1,ID103373003,COTTONWOOD #8,L,Closed,,CLOSED
247404.37,4687819.74,1773.2,ID103223327,LITTLE CEDAR #1,L,Closed,,CLOSED
247404.37,4687819.74,1773.2,ID103327825,LITTLE CEDAR #2,L,Closed,,CLOSED
247400.43,4687389.57,1721.1,ID103483492,LITTLE CEDAR #3,L,Closed,,CLOSED
247044.57,4687433.53,1793.8,ID103296805,LITTLE CEDAR #4,L,Closed,,CLOSED
240004.69,4682068.64,2172.7,ID103068007,ROBBER #5046,L,Closed,,CLOSED
240433.42,4681977.17,2174.1,ID103375027,ROBBER #5047,L,Closed,,CLOSED
240802.57,4681950.19,2173.1,ID103409857,ROBBER #5048,L,Closed,,CLOSED
241266.76,4681946.42,2201.2,ID103271551,ROBBER #5049,L,Closed,,CLOSED
241649.93,4681918.97,2144.1,ID103364960,ROBBER #5050,L,Closed,,CLOSED
242362.88,4681489.13,2122.2,ID103244840,ROBBER #5051,L,Closed,,CLOSED
242845.30,4681531.50,2094.7,ID102916604,ROBBER #5052,L,Closed,,CLOSED
243167.34,4681458.56,2095.0,ID103323837,ROBBER #5053,L,Closed,,CLOSED
243648.95,4681478.77,2021.8,ID103481909,ROBBER #5054,L,Closed,,CLOSED
244034.83,4681456.92,2026.8,ID103470635,ROBBER #5055,L,Closed,,CLOSED
244455.05,4681470.53,1958.3,ID103282778,ROBBER #5056,L,Closed,,CLOSED
241649.93,4681918.97,2144.1,ID103321097,ROBBER #5150,L,Closed,,CLOSED
242454.40,4681889.43,2069.0,ID103471264,ROBBER #5151,L,Closed,,CLOSED
242812.97,4681889.63,1996.5,ID103348279,ROBBER #5152,L,Closed,,CLOSED
243169.75,4681863.23,2021.2,ID103296441,ROBBER #5153,L,Closed,,CLOSED
243555.55,4681862.48,2003.6,ID103229314,ROBBER #5154,L,Closed,,CLOSED
243975.83,4681878.28,1980.0,ID103290396,ROBBER #5155,L,Closed,,CLOSED
244424.15,4681893.09,1941.2,ID103465025,ROBBER #5156,L,Closed,,CLOSED
241649.93,4681918.97,2144.1,ID103406057,ROBBER #5250,L,Closed,,CLOSED
242454.40,4681889.43,2069.0,ID103469900,ROBBER #5251,L,Closed,,CLOSED
242812.97,4681889.63,1996.5,ID103473075,ROBBER #5252,L,Closed,,CLOSED
243169.75,4681863.23,2021.2,ID103414769,ROBBER #5253,L,Closed,,CLOSED
243555.55,4681862.48,2003.6,ID103293178,ROBBER #5254,L,Closed,,CLOSED
243975.83,4681878.28,1980.0,ID103330482,ROBBER #5255,L,Closed,,CLOSED
244424.15,4681893.09,1941.2,ID103524330,ROBBER #5256,L,Closed,,CLOSED
241649.93,4681918.97,2144.1,ID103115593,ROBBER #5350,L,Closed,,CLOSED
242454.40,4681889.43,2069.0,ID103480960,ROBBER #5351,L,Closed,,CLOSED
242812.97,4681889.63,1996.5,ID103369722,ROBBER #5352,L,Closed,,CLOSED
243169.75,4681863.23,2021.2,ID103366133,ROBBER #5353,L,Closed,,CLOSED
243555.55,4681862.48,2003.6,ID103014526,ROBBER #5354,L,Closed,,CLOSED
243975.83,4681878.28,1980.0,ID103452340,ROBBER #5355,L,Closed,,CLOSED
244424.15,4681893.09,1941.2,ID103477649,ROBBER #5356,L,Closed,,CLOSED
241650.87,4682303.69,2158.5,ID103146800,ROBBER #5450,L,Closed,,CLOSED
242455.28,4682274.14,2097.3,ID103115319,ROBBER #5451,L,Closed,,CLOSED
242827.08,4682274.97,1989.6,ID103113574,ROBBER #5452,L,Closed,,CLOSED
243197.82,4682246.95,1970.1,ID103296196,ROBBER #5453,L,Closed,,CLOSED
243584.47,4682247.28,1927.4,ID103223645,ROBBER #5454,L,Closed,,CLOSED
244004.20,4682248.65,1903.5,ID103523972,ROBBER #5455,L,Closed,,CLOSED
244485.50,4682262.25,1919.7,ID103380762,ROBBER #5456,L,Closed,,CLOSED
241681.16,4682722.91,2153.4,ID103463817,ROBBER #5550,L,Closed,,CLOSED
242395.60,4682696.66,2029.0,ID103284232,ROBBER #5551,L,Closed,,CLOSED
242781.36,4682695.87,2110.9,ID102916566,ROBBER #5552,L,Closed,,CLOSED
243244.52,4682665.57,2059.2,ID103326227,ROBBER #5553,L,Closed,,CLOSED
243649.88,4682726.38,1984.1,ID103462534,ROBBER #5554,L,Closed,,CLOSED
244006.79,4682682.22,1978.3,ID103452744,ROBBER #5555,L,Closed,,CLOSED
244455.06,4682697.03,1932.4,ID103116931,ROBBER #5556,L,Closed,,CLOSED
241681.16,4682722.91,2153.4,ID103405659,ROBBER #5650,L,Closed,,CLOSED
242395.60,4682696.66,2029.0,ID103527128,ROBBER #5651,L,Closed,,CLOSED
242781.36,4682695.87,2110.9,ID103291352,ROBBER #5652,L,Closed,,CLOSED
243244.52,4682665.57,2059.2,ID103323025,ROBBER #5653,L,Closed,,CLOSED
243649.88,4682726.38,1984.1,ID103326863,ROBBER #5654,L,Closed,,CLOSED
244006.79,4682682.22,1978.3,ID103226018,ROBBER #5655,L,Closed,,CLOSED
244455.06,4682697.03,1932.4,ID103458331,ROBBER #5656,L,Closed,,CLOSED
241681.16,4682722.91,2153.4,ID102916567,ROBBER #5750,L,Closed,,CLOSED
242395.60,4682696.66,2029.0,ID103326228,ROBBER #5751,L,Closed,,CLOSED
242781.36,4682695.87,2110.9,ID103502420,ROBBER #5752,L,Closed,,CLOSED
243244.52,4682665.57,2059.2,ID102914659,ROBBER #5753,L,Closed,,CLOSED
243649.88,4682726.38,1984.1,ID103241734,ROBBER #5754,L,Closed,,CLOSED
244006.79,4682682.22,1978.3,ID103420186,ROBBER #5755,L,Closed,,CLOSED
244455.06,4682697.03,1932.4,ID103403830,ROBBER #5756,L,Closed,,CLOSED
241681.16,4682722.91,2153.4,ID102913769,ROBBER #5850,L,Closed,,CLOSED
242395.60,4682696.66,2029.0,ID103117491,ROBBER #5851,L,Closed,,CLOSED
242781.36,4682695.87,2110.9,ID103482395,ROBBER #5852,L,Closed,,CLOSED
243244.52,4682665.57,2059.2,ID103482661,ROBBER #5853,L,Closed,,CLOSED
243649.88,4682726.38,1984.1,ID102919710,ROBBER #5854,L,Closed,,CLOSED
244006.79,4682682.22,1978.3,ID103462845,ROBBER #5855,L,Closed,,CLOSED
244455.06,4682697.03,1932.4,ID103442715,ROBBER #5856,L,Closed,,CLOSED
241682.10,4683107.63,2127.7,ID103486644,ROBBER #5950,L,Closed,,CLOSED
242423.72,4683080.38,2102.8,ID103284261,ROBBER #5951,L,Closed,,CLOSED
242810.33,4683080.67,2087.1,ID103224998,ROBBER #5952,L,Closed,,CLOSED
243259.40,4683049.77,2094.3,ID103288202,ROBBER #5953,L,Closed,,CLOSED
243711.26,4683095.54,2034.8,ID103377445,ROBBER #5954,L,Closed,,CLOSED
244034.33,4683052.62,1970.4,ID103481128,ROBBER #5955,L,Closed,,CLOSED
244516.36,4683065.08,1975.4,ID103489979,ROBBER #5956,L,Closed,,CLOSED
241711.56,4683526.88,2106.7,ID103290167,ROBBER #6050,L,Closed,,CLOSED
242427.56,4683545.05,2122.0,ID103360909,ROBBER #6051,L,Closed,,CLOSED
242812.78,4683530.93,2098.0,ID103405372,ROBBER #6052,L,Closed,,CLOSED
243234.28,4683559.98,2096.9,ID103511245,ROBBER #6053,L,Closed,,CLOSED
243680.88,4683530.32,2081.4,ID103327410,ROBBER #6054,L,Closed,,CLOSED
244035.30,4683441.77,2024.1,ID103363903,ROBBER #6055,L,Closed,,CLOSED
244485.11,4683499.89,1969.9,ID103407122,ROBBER #6056,L,Closed,,CLOSED
241711.56,4683526.88,2106.7,ID103459726,ROBBER #6150,L,Closed,,CLOSED
242427.56,4683545.05,2122.0,ID103286791,ROBBER #6151,L,Closed,,CLOSED
242812.78,4683530.93,2098.0,ID103287744,ROBBER #6152,L,Closed,,CLOSED
243234.28,4683559.98,2096.9,ID103344802,ROBBER #6153,L,Closed,,CLOSED
243680.88,4683530.32,2081.4,ID103525312,ROBBER #6154,L,Closed,,CLOSED
244035.30,4683441.77,2024.1,ID103402430,ROBBER #6155,L,Closed,,CLOSED
244485.11,4683499.89,1969.9,ID103307934,ROBBER #6156,L,Closed,,CLOSED
241711.56,4683526.88,2106.7,ID103307426,ROBBER #6250,L,Closed,,CLOSED
242427.56,4683545.05,2122.0,ID103116972,ROBBER #6251,L,Closed,,CLOSED
242812.78,4683530.93,2098.0,ID103465361,ROBBER #6252,L,Closed,,CLOSED
243234.28,4683559.98,2096.9,ID103484200,ROBBER #6253,L,Closed,,CLOSED
243680.88,4683530.32,2081.4,ID102920533,ROBBER #6254,L,Closed,,CLOSED
244035.30,4683441.77,2024.1,ID103111692,ROBBER #6255,L,Closed,,CLOSED
244485.11,4683499.89,1969.9,ID103481594,ROBBER #6256,L,Closed,,CLOSED
241711.56,4683526.88,2106.7,ID103437540,ROBBER #6350,L,Closed,,CLOSED
242427.56,4683545.05,2122.0,ID103408188,ROBBER #6351,L,Closed,,CLOSED
242812.78,4683530.93,2098.0,ID103068237,ROBBER #6352,L,Closed,,CLOSED
243234.28,4683559.98,2096.9,ID103117982,ROBBER #6353,L,Closed,,CLOSED
243680.88,4683530.32,2081.4,ID102918034,ROBBER #6354,L,Closed,,CLOSED
244035.30,4683441.77,2024.1,ID103501026,ROBBER #6355,L,Closed,,CLOSED
244485.11,4683499.89,1969.9,ID103490726,ROBBER #6356,L,Closed,,CLOSED
241712.50,4683911.60,2110.1,ID103361171,ROBBER #6450,L,Closed,,CLOSED
242456.01,4683915.42,2178.6,ID102915202,ROBBER #6451,L,Closed,,CLOSED
242842.33,4683909.04,2135.7,ID103373662,ROBBER #6452,L,Closed,,CLOSED
243324.07,4683914.76,2091.1,ID103379761,ROBBER #6453,L,Closed,,CLOSED
243742.26,4683899.48,2060.8,ID103473551,ROBBER #6454,L,Closed,,CLOSED
244064.16,4683825.46,2014.6,ID103468160,ROBBER #6455,L,Closed,,CLOSED
244546.45,4683869.05,1952.7,ID103186896,ROBBER #6456,L,Closed,,CLOSED
241698.26,4684332.46,2098.3,ID103377511,ROBBER #6550,L,Closed,,CLOSED
242546.16,4684301.31,2100.9,ID103277759,ROBBER #6551,L,Closed,,CLOSED
242904.61,4684301.51,2061.6,ID103289886,ROBBER #6552,L,Closed,,CLOSED
243263.71,4684319.50,2007.4,ID103482926,ROBBER #6553,L,Closed,,CLOSED
243711.89,4684334.26,1999.1,ID103282053,ROBBER #6554,L,Closed,,CLOSED
244067.89,4684290.13,2006.5,ID103476087,ROBBER #6555,L,Closed,,CLOSED
244574.79,4684239.42,1970.3,ID103343040,ROBBER #6556,L,Closed,,CLOSED
241698.26,4684332.46,2098.3,ID103284648,ROBBER #6650,L,Closed,,CLOSED
242546.16,4684301.31,2100.9,ID103224953,ROBBER #6651,L,Closed,,CLOSED
242904.61,4684301.51,2061.6,ID103328985,ROBBER #6652,L,Closed,,CLOSED
243263.71,4684319.50,2007.4,ID103290479,ROBBER #6653,L,Closed,,CLOSED
243711.89,4684334.26,1999.1,ID103246032,ROBBER #6654,L,Closed,,CLOSED
244067.89,4684290.13,2006.5,ID103371680,ROBBER #6655,L,Closed,,CLOSED
244574.79,4684239.42,1970.3,ID103223523,ROBBER #6656,L,Closed,,CLOSED
241698.26,4684332.46,2098.3,ID103472555,ROBBER #6750,L,Closed,,CLOSED
242546.16,4684301.31,2100.9,ID103328557,ROBBER #6751,L,Closed,,CLOSED
242904.61,4684301.51,2061.6,ID103341115,ROBBER #6752,L,Closed,,CLOSED
243263.71,4684319.50,2007.4,ID103279557,ROBBER #6753,L,Closed,,CLOSED
243711.89,4684334.26,1999.1,ID103142866,ROBBER #6754,L,Closed,,CLOSED
244067.89,4684290.13,2006.5,ID103295488,ROBBER #6755,L,Closed,,CLOSED
244574.79,4684239.42,1970.3,ID103241735,ROBBER #6756,L,Closed,,CLOSED
241698.26,4684332.46,2098.3,ID103452833,ROBBER #6850,L,Closed,,CLOSED
242546.16,4684301.31,2100.9,ID103523381,ROBBER #6851,L,Closed,,CLOSED
242904.61,4684301.51,2061.6,ID103015690,ROBBER #6852,L,Closed,,CLOSED
243263.71,4684319.50,2007.4,ID103455134,ROBBER #6853,L,Closed,,CLOSED
243711.89,4684334.26,1999.1,ID103276662,ROBBER #6854,L,Closed,,CLOSED
244067.89,4684290.13,2006.5,ID102260594,ROBBER #6855,L,Closed,,CLOSED
244574.79,4684239.42,1970.3,ID103326194,ROBBER #6856,L,Closed,,CLOSED
244959.43,4684596.82,1916.8,ID103378092,ROBBER #6857,L,Closed,,CLOSED
241713.22,4684716.66,2088.4,ID103222317,ROBBER #6950,L,Closed,,CLOSED
242547.88,4684685.99,2073.7,ID103503505,ROBBER #6951,L,Closed,,CLOSED
242919.55,4684686.82,2058.3,ID103407638,ROBBER #6952,L,Closed,,CLOSED
243291.30,4684689.90,2096.7,ID103505538,ROBBER #6953,L,Closed,,CLOSED
243773.27,4684703.42,2010.7,ID103228646,ROBBER #6954,L,Closed,,CLOSED
244096.26,4684660.50,1908.6,ID103504885,ROBBER #6955,L,Closed,,CLOSED
244574.80,4684625.27,1990.4,ID103286927,ROBBER #6956,L,Closed,,CLOSED
244959.43,4684596.82,1916.8,ID103350785,ROBBER #6957,L,Closed,,CLOSED
241686.60,4685182.46,2107.5,ID103458997,ROBBER #7050,L,Closed,,CLOSED
242489.86,4685152.94,2142.3,ID103116019,ROBBER #7051,L,Closed,,CLOSED
242875.00,4685138.81,2106.7,ID103405395,ROBBER #7052,L,Closed,,CLOSED
243296.40,4685167.86,2056.2,ID103307900,ROBBER #7053,L,Closed,,CLOSED
243742.90,4685138.20,2012.0,ID103230452,ROBBER #7054,L,Closed,,CLOSED
244100.48,4685138.49,1899.1,ID103375019,ROBBER #7055,L,Closed,,CLOSED
244546.12,4685107.80,1893.0,ID103456528,ROBBER #7056,L,Closed,,CLOSED
244902.04,4685062.60,1811.3,ID103505539,ROBBER #7057,L,Closed,,CLOSED
241686.60,4685182.46,2107.5,ID103228647,ROBBER #7150,L,Closed,,CLOSED
242489.86,4685152.94,2142.3,ID103524446,ROBBER #7151,L,Closed,,CLOSED
242875.00,4685138.81,2106.7,ID103368095,ROBBER #7152,L,Closed,,CLOSED
243296.40,4685167.86,2056.2,ID103483632,ROBBER #7153,L,Closed,,CLOSED
243742.90,4685138.20,2012.0,ID102913840,ROBBER #7154,L,Closed,,CLOSED
244100.48,4685138.49,1899.1,ID103524201,ROBBER #7155,L,Closed,,CLOSED
244546.12,4685107.80,1893.0,ID103401025,ROBBER #7156,L,Closed,,CLOSED
244902.04,4685062.60,1811.3,ID103344196,ROBBER #7157,L,Closed,,CLOSED
241686.60,4685182.46,2107.5,ID103328755,ROBBER #7250,L,Closed,,CLOSED
242489.86,4685152.94,2142.3,ID103522096,ROBBER #7251,L,Closed,,CLOSED
242875.00,4685138.81,2106.7,ID103380180,ROBBER #7252,L,Closed,,CLOSED
243296.40,4685167.86,2056.2,ID103345521,ROBBER #7253,L,Closed,,CLOSED
243742.90,4685138.20,2012.0,ID103522602,ROBBER #7254,L,Closed,,CLOSED
244100.48,4685138.49,1899.1,ID103467314,ROBBER #7255,L,Closed,,CLOSED
244546.12,4685107.80,1893.0,ID103443888,ROBBER #7256,L,Closed,,CLOSED
244902.04,4685062.60,1811.3,ID103329435,ROBBER #7257,L,Closed,,CLOSED
241715.10,4685552.82,2117.7,ID103373216,ROBBER #7350,L,Closed,,CLOSED
242518.32,4685523.30,2147.8,ID103415677,ROBBER #7351,L,Closed,,CLOSED
242904.55,4685516.92,2142.3,ID103329944,ROBBER #7352,L,Closed,,CLOSED
243386.17,4685522.64,2043.0,ID103455204,ROBBER #7353,L,Closed,,CLOSED
243804.28,4685507.36,1972.1,ID103374724,ROBBER #7354,L,Closed,,CLOSED
244189.39,4685493.30,1939.8,ID103447506,ROBBER #7355,L,Closed,,CLOSED
244607.45,4685476.96,1887.7,ID103147181,ROBBER #7356,L,Closed,,CLOSED
244929.58,4685434.11,1887.4,ID103368514,ROBBER #7357,L,Closed,,CLOSED
241717.00,4685940.85,2127.9,ID103410513,ROBBER #7450,L,Closed,,CLOSED
242521.85,4685956.85,2105.1,ID103118355,ROBBER #7451,L,Closed,,CLOSED
242906.94,4685942.72,2067.0,ID103070411,ROBBER #7452,L,Closed,,CLOSED
243414.10,4685879.68,2014.5,ID103365697,ROBBER #7453,L,Closed,,CLOSED
243833.49,4685877.69,2086.3,ID101686300,ROBBER #7454,L,Closed,,CLOSED
244217.27,4685850.34,1956.6,ID103015713,ROBBER #7455,L,Closed,,CLOSED
244577.04,4685911.74,1977.1,ID103063318,ROBBER #7456,L,Closed,,CLOSED
244932.96,4685867.65,1968.7,ID103112046,ROBBER #7457,L,Closed,,CLOSED
241717.00,4685940.85,2127.9,ID103468749,ROBBER #7550,L,Closed,,CLOSED
242521.85,4685956.85,2105.1,ID103522858,ROBBER #7551,L,Closed,,CLOSED
242906.94,4685942.72,2067.0,ID103380550,ROBBER #7552,L,Closed,,CLOSED
243414.10,4685879.68,2014.5,ID103345627,ROBBER #7553,L,Closed,,CLOSED
243414.10,4685879.68,2014.5,ID103242141,ROBBER #7554,L,Closed,,CLOSED
244217.27,4685850.34,1956.6,ID103526584,ROBBER #7555,L,Closed,,CLOSED
244577.04,4685911.74,1977.1,ID103380694,ROBBER #7556,L,Closed,,CLOSED
243414.10,4685879.68,2014.5,ID103342733,ROBBER #7653,L,Closed,,CLOSED
243833.49,4685877.69,2086.3,ID103453452,ROBBER #7654,L,Closed,,CLOSED
244217.27,4685850.34,1956.6,ID103284343,ROBBER #7655,L,Closed,,CLOSED
244577.04,4685911.74,1977.1,ID103249498,ROBBER #7656,L,Closed,,CLOSED
243414.10,4685879.68,2014.5,ID103438719,ROBBER #7753,L,Closed,,CLOSED
243833.49,4685877.69,2086.3,ID103482075,ROBBER #7754,L,Closed,,CLOSED
244217.27,4685850.34,1956.6,ID103228612,ROBBER #7755,L,Closed,,CLOSED
244577.04,4685911.74,1977.1,ID103293159,ROBBER #7756,L,Closed,,CLOSED
240689.60,4678350.34,2185.7,ID103457372,CASS #4656,L,Closed,,CLOSED
241109.56,4678396.02,2206.5,ID103294338,CASS #4657,L,Closed,,CLOSED
240633.24,4678861.72,2206.7,ID103221157,CASS #4756,L,Closed,,CLOSED
241107.53,4678767.51,2194.6,ID103369671,CASS #4757,L,Closed,,CLOSED
240633.24,4678861.72,2206.7,ID103364790,CASS #4856,L,Closed,,CLOSED
241107.53,4678767.51,2194.6,ID101685367,CASS #4857,L,Closed,,CLOSED
240633.24,4678861.72,2206.7,ID103377093,CASS #4956,L,Closed,,CLOSED
241107.53,4678767.51,2194.6,ID103286645,CASS #4957,L,Closed,,CLOSED
239072.35,4678831.62,2222.4,ID103290729,CASS #5052,L,Closed,,CLOSED
239535.11,4678827.81,2182.0,ID103017426,CASS #5053,L,Closed,,CLOSED
239915.94,4678799.25,2131.5,ID103017663,CASS #5054,L,Closed,,CLOSED
240276.15,4678861.55,2206.0,ID103065654,CASS #5055,L,Closed,,CLOSED
240633.24,4678861.72,2206.7,ID103520261,CASS #5056,L,Closed,,CLOSED
241107.53,4678767.51,2194.6,ID101684515,CASS #5057,L,Closed,,CLOSED
248004.43,4678937.23,2022.0,ID103277572,CASS #5151,L,Closed,,CLOSED
239087.44,4679215.82,2186.6,ID103321988,CASS #5152,L,Closed,,CLOSED
239536.18,4679213.64,2158.3,ID103345709,CASS #5153,L,Closed,,CLOSED
239916.99,4679185.08,2184.6,ID103455797,CASS #5154,L,Closed,,CLOSED
240337.73,4679230.69,2202.8,ID103272749,CASS #5155,L,Closed,,CLOSED
240723.16,4679215.35,2207.4,ID103065508,CASS #5156,L,Closed,,CLOSED
241115.12,4679153.09,2196.5,ID103112483,CASS #5157,L,Closed,,CLOSED
247988.50,4679414.82,2026.1,ID103469790,CASS #5158,L,Closed,,CLOSED
239102.98,4679634.48,2178.4,ID103417920,CASS #5252,L,Closed,,CLOSED
239859.01,4679650.94,2193.0,ID103306378,CASS #5254,L,Closed,,CLOSED
240366.29,4679601.05,2191.1,ID103445318,CASS #5255,L,Closed,,CLOSED
240750.42,4679573.53,2204.7,ID102915423,CASS #5256,L,Closed,,CLOSED
241110.54,4679634.76,2211.8,ID103350322,CASS #5257,L,Closed,,CLOSED
238263.66,4679667.91,2202.9,ID103418666,CASS #5351,L,Closed,,CLOSED
239102.98,4679634.48,2178.4,ID103483633,CASS #5352,L,Closed,,CLOSED
239473.28,4679635.20,2186.8,ID103460405,CASS #5353,L,Closed,,CLOSED
239859.01,4679650.94,2193.0,ID103020723,CASS #5354,L,Closed,,CLOSED
240366.29,4679601.05,2191.1,ID103484773,CASS #5355,L,Closed,,CLOSED
240750.42,4679573.53,2204.7,ID103484870,CASS #5356,L,Closed,,CLOSED
241110.54,4679634.76,2211.8,ID102918896,CASS #5357,L,Closed,,CLOSED
238263.66,4679667.91,2202.9,ID103466809,CASS #5451,L,Closed,,CLOSED
239473.28,4679635.20,2186.8,ID103404071,CASS #5453,L,Closed,,CLOSED
239859.01,4679650.94,2193.0,ID103368331,CASS #5454,L,Closed,,CLOSED
240366.29,4679601.05,2191.1,ID101688352,CASS #5455,L,Closed,,CLOSED
240750.42,4679573.53,2204.7,ID103172831,CASS #5456,L,Closed,,CLOSED
